Longitude,Latitude,Zip Codes,Sold Month,Days on Market,Original List Price,Listing Price,Sold Price,Taxes,Sold Terms,SqFt - Total (Aprox),List Price/SqFt,Sold Price/SqFt,Basement,Year Built,Aprx. Acres,# Bedrooms,Baths - Total,HOA,Warranty,Seller Concessions,New Construction Y/N,Overall Crime Grade,Violent Crime,Property Crime,Other Crime,Elementary School,ElemRating,Middle School,MiddleRating,High School,HighRating,AirQuality,Walk Score,TrailHikeDistance,WalkingPathDistance,PalygroundDistance,RecCenterDistance,Rest Nearby,NearestGrocery
-85.1325135,35.1083891,37341,May,0,309000,309000,309000,1086.26,Conv,1608,192.16,192.16,No,1987,0,3,3,No,N,Y,N,A,A+,B+,A+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,13,5.06811936002347,3.59103149489706,2.9590141585506,2.9590141585506,Level 2 (6-10),10.9361329833771
-85.2122197,35.0768521,37406,Feb,4,225000,225000,230000,1724.25,VA,1418,158.67,162.2,No,2000,0.17,3,2,No,N,Y,N,C-,B-,C-,D+,Hardy Elementary,3,Dalewood Middle,2,Brainerd High,2,67,23,3.6578219401814,1.08366958435759,2.07850581429745,2.07850581429745,Level 4 (16-19),6.02730056470214
-85.1407775,34.9867979,37421,July,1,429000,429000,415000,3157.94,Conv,2174,197.33,190.89,No,2010,0,4,2,Yes,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,1,10.7923742230813,1.69183887524176,1.69183887524176,4.66525188606561,Level 4 (16-19),5.4059293724648
-85.3612924,35.0368806,37419,May,44,489900,465000,435000,3145.6,Conv,1927,241.31,225.74,No,2011,0.22,3,2,Yes,N,Y,N,C-,B-,C-,D+,Lookout Valley Elem,6,Lookout Valley Mid,5,Lookout Valley High,5,67,12,3.46190482206455,2.51443934024609,0.510651914506159,2.5784614365781,Level 5 (20 and above),12.2410124870755
-85.1989439,35.0152503,37421,April,0,289900,289900,289000,2362.5,Conv,2360,122.84,122.46,No,1950,0.72,4,3,No,N,Y,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,40,7.71873546662568,1.33150473609787,0.332273923049603,1.45687821320794,Level 4 (16-19),0.497096953789867
-85.121747,35.052135,37421,Feb,137,553000,489000,477000,4249.47,Conv,2559,191.09,186.4,No,2012,0.33,3,3,No,N,N,N,C-,B-,C-,D+,Wolftever Elementary,6,Ooltewah Middle,6,Ooltewah,4,67,12,7.64437814213221,1.86299701275049,3.4096244536671,1.86299701275049,Level 4 (16-19),8.13996261830907
-85.3077624,35.0958588,37415,September,21,435000,435000,420000,3170.49,Conv,1710,254.39,245.61,No,2018,0,3,2,No,N,N,N,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,43,1.76305742211116,1.4336535114918,1.36190775330777,1.36190775330777,Level 5 (20 and above),13.048795036984
-85.3472579,35.1239282,37377,Feb,1,330000,330000,330000,3027.72,Conv,1935,170.54,170.54,No,1955,0.56,3,2,No,N,N,N,A+,A+,A,A-,Thrasher Elementary,8,Signal Mountain Mid,8,Signal Mtn,8,66,32,4.00741401659983,1.63710186148017,2.46597791135523,2.46597791135523,Level 2 (6-10),16.8391593096318
-85.00001,35.3574309,37308,March,3,365650,365650,365650,2029.23,Conv,3500,104.47,104.47,No,2003,10.89,4,4,No,N,N,N,A,A+,A-,B-,Snow Hill Elementary,5,Hunter Middle,8,Central High School,4,66,5,19.9824183990728,18.3546960727358,18.3546960727358,18.3546960727358,Level 2 (6-10),32.3113019963414
-85.147832,35.0504281,37421,May,2,388000,388000,380000,1535.96,Conv,2450,158.37,155.1,No,2005,0.5,4,3,No,N,N,N,C-,B-,C-,D+,Wolftever Creek Elem,6,East Hamilton,7,East Hamilton,7,67,44,6.76624048301108,0.692393176638129,1.93682745351793,0.692393176638129,Level 5 (20 and above),4.16318698799014
-85.2349488,35.011138,37411,Jun,7,450000,450000,450000,2418.65,VA,2574,174.83,174.83,No,1930,0.35,4,3,No,N,N,N,C-,B-,C-,D+,East Ridge Elem,3,East Ridge Middle,3,East Ridge High,3,61,53,6.23272151217319,0.7252549277712,0.7252549277712,1.33208045311631,Level 4 (16-19),2.29907341127814
-85.3740847,35.0221005,37419,July,34,349000,325000,310000,1265.42,FHA,1727,188.19,179.5,No,1948,0.44,3,2,No,N,N,N,C-,B-,C-,D+,Lookout Valley Elem,6,Lookout Valley Mid,5,Lookout Valley High,5,68,42,4.695829268676,1.86398259022287,0.899565073495106,1.86398259022287,Level 4 (16-19),12.6138352024179
-85.171262,35.0495845,37421,September,0,324900,324900,324900,1734.34,Conv,1352,240.31,240.31,No,1965,0.36,3,2,No,N,N,N,C-,B-,C-,D+,Bess T. Shepherd Elm,4,Tyner Middle Academy,3,Tyner Academy,4,67,47,6.13305558866768,0.646461781272956,0.646461781272956,0.646461781272956,Level 5 (20 and above),3.41754155730534
-85.2987084,35.082469,37405,Feb,3,435000,435000,335000,5352.23,Conv,2939,148.01,113.98,No,1940,0.25,3,3,No,N,N,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,19,1.28096145499924,1.49375783118563,0.695382847217291,0.695382847217291,Level 5 (20 and above),13.4216177523264
-85.3313157,34.9907963,37409,July,4,350000,350000,340000,1764.63,Conv,1616,216.58,210.4,No,1921,0.2,3,2,No,N,N,N,C-,B-,C-,D+,Calvin Donaldson,3,Lookout Valley Mid,5,Lookout Valley High,5,68,13,5.62914709247192,1.12534392716081,0.254750298913812,1.2416104873297,Level 4 (16-19),11.0604072218245
-85.1230302,35.2699521,37379,May,11,629900,629900,630000,167.8,Conv,2906,216.76,216.79,No,2022,0.77,4,4,No,N,N,N,A-,A,B+,B+,Soddy Elementary,6,Soddy-Daisy Middle,5,Soddy-Daisy High,6,65,1,11.0876773797767,9.65617299766208,9.65617299766208,9.65617299766208,Level 5 (20 and above),24.233476497256
-85.2663379,35.1035207,37351,August,18,400000,400000,335000,1109.48,Conv,1496,267.38,223.93,No,1930,0,3,2,No,N,N,N,D-,B+,D,F,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,19,3.2502889562148,0.128620902317743,0.128620902317743,0.128620902317743,Level 4 (16-19),10.9982701026008
-85.2271816,35.0195391,37411,March,65,245900,225000,209500,1683.86,Conv,1176,191.33,178.15,No,2005,0,3,2,No,N,N,N,C-,B-,C-,D+,Barger Acad Fine Art,3,Dalewood Middle,2,Brainerd High,2,67,42,6.2138842342701,0.578878734934211,0.578878734934211,0.604393202340302,Level 4 (16-19),2.2369362920544
-85.1776199,35.0578208,37421,April,1,265000,265000,267000,1597,Conv,1200,220.83,222.5,No,1967,0.31,3,2,No,N,Y,N,C-,B-,C-,D+,Bess T. Shepherd Elm,4,Tyner Middle Academy,3,Tyner Academy,4,67,14,5.46518600603565,0.878151785513388,0.878151785513388,0.878151785513388,Level 5 (20 and above),3.5418157957528
-85.1858145,35.2466928,37379,August,3,215000,215000,215000,931.13,USDA,1904,112.92,112.92,No,2009,0.47,3,2,No,N,Y,N,A-,A,B+,B+,Daisy Elementary,7,Soddy-Daisy Middle,5,Soddy-Daisy High,6,65,31,8.29402920472783,7.31571495830673,7.31571495830673,7.31571495830673,Level 5 (20 and above),19.3867811978048
-85.1324936,35.1316625,37341,March,279,750000,675000,520000,1547.14,Conv,2533,266.48,205.29,No,1942,4.8,3,2,No,N,N,N,A,A+,B+,A+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,0,4.85486246525846,3.22808242669766,3.22808242669766,3.22808242669766,Level 2 (6-10),11.4953670563907
-85.2655624,35.0345911,37404,September,4,325000,325000,325000,2034.99,Conv,1920,169.27,169.27,No,1930,0.16,4,2,No,N,Y,N,C-,B-,C-,D+,Orchard Knob Elem,2,Orchard Knob Middle,4,Brainerd High,2,58,49,3.86280268876041,0.202130604046887,0.669094038434242,0.728606415015905,Level 4 (16-19),4.41173546488507
-85.2222962,35.2181373,37379,April,6,279900,279900,279900,1709,Conv,1244,225,225,No,2020,0.55,3,2,No,N,Y,N,A-,A,B+,B+,Middle Valley Elemen,5,Soddy-Daisy Middle,5,Soddy-Daisy High,6,65,33,6.11935360906461,5.19707412089098,5.12945047371253,5.12945047371253,Level 5 (20 and above),16.1556509981707
-85.173584,35.0887799,37416,Jun,8,290000,290000,296000,1093.78,Conv,1401,207,211.28,No,1968,0.29,4,2,No,N,N,N,C-,B-,C-,D+,Lakeside Academy,2,Brown Middle,4,Central High School,4,67,24,3.78844726132633,1.47954751126459,0.278597868434534,0.278597868434534,Level 4 (16-19),6.52439751849201
-85.2626308,35.1112339,37415,Jun,15,339900,339900,339900,1714,Conv,1391,244.36,244.36,No,1955,0.35,3,2,No,N,Y,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,62,41,2.80015924673582,0.687404661880911,0.687404661880911,0.687404661880911,Level 4 (16-19),10.3147617911397
-85.2207667,35.0078724,37411,May,16,289000,289000,280000,682.07,FHA,1396,207.02,200.57,Yes,1950,0.19,3,2,No,N,N,N,C-,B-,C-,D+,Spring Creek Elem,4,East Ridge,3,East Ridge High,3,55,66,6.98966961954226,0.310811488295646,0.310811488295646,1.28733994433575,Level 4 (16-19),1.3048795036984
-85.2698736,35.1008014,37415,August,2,589900,589900,562500,3621.25,Conv,3472,169.9,162.01,No,1962,0,4,3,No,N,N,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,13,3.34397897246341,0.146116943388034,0.146116943388034,0.146116943388034,Level 5 (20 and above),11.8060526525093
-85.3018264,35.0716202,37405,September,9,1200000,1200000,1210000,0,Conv,4118,291.4,293.83,Yes,2023,0.16,5,5,No,Y,N,Y,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,58,0.854903626476748,0.731463724099752,0.185175141129976,0.185175141129976,Level 4 (16-19),8.76133381054641
-85.1270974,35.0229089,37421,July,3,449000,449000,435000,3014.34,Conv,2207,203.44,197.1,No,2001,0.26,4,3,Yes,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,2,8.9941152447696,1.6914257535808,1.6914257535808,2.92396300643814,Level 4 (16-19),6.33798616082081
-85.1771769,35.0426036,37421,August,12,233000,233000,190000,1599.72,Conv,1548,150.52,122.74,No,1962,0.32,3,3,No,N,N,N,C-,B-,C-,D+,Bess T. Shepherd Elm,4,Tyner Middle Academy,3,Tyner Academy,4,67,23,6.4423342694025,0.319499742866918,0.319499742866918,0.319499742866918,Level 5 (20 and above),2.92044460351547
-85.2321205,35.0232998,37411,May,8,260000,260000,240000,1629.57,Conv,1204,215.95,199.34,No,1940,0.27,3,2,No,N,N,N,C-,B-,C-,D+,Barger Acad Fine Art,3,Dalewood Middle,2,Brainerd High,2,58,36,5.83611984128419,0.949044814185013,0.681505939669788,0.681505939669788,Level 3 (11-15),2.67189612662054
-85.2756938,34.9972629,37412,March,13,399000,399000,380000,1366.84,Conv,1440,277.08,263.89,No,1958,0.4,4,3,No,N,Y,N,C-,B-,C-,D+,East Ridge Elem,3,East Ridge Middle,3,East Ridge High,3,67,9,5.62977028384442,0.330302094938158,0.330302094938158,0.416802554834101,Level 4 (16-19),6.46226039926827
-85.2446014,35.0381562,37411,April,9,215000,215000,215000,936.72,FHA,1100,195.45,195.45,No,1930,1,3,2,No,N,N,N,C-,B-,C-,D+,Hardy Elementary,3,Dalewood Middle,2,Brainerd High,2,67,20,4.69212604742217,1.36335462623841,1.32129486446451,1.32129486446451,Level 4 (16-19),5.28165513401734
-85.257677,35.056376,37406,April,167,249900,244900,244900,62.82,FHA,1338,183.03,183.03,No,2022,0.15,4,2,No,Y,Y,Y,C-,B-,C-,D+,Hardy Elementary,3,Orchard Knob Middle,4,Brainerd High,2,67,38,3.50852943805013,1.14008197936115,0.425456933362477,0.425456933362477,Level 4 (16-19),6.33798616082081
-85.0426945,35.0113415,37302,Feb,109,445000,375000,350000,1457.65,Conv,2400,156.25,145.83,No,1981,1.5,4,3,No,N,N,N,A+,A+,A,A-,Apison Elementary,7,East Hamilton,7,East Hamilton,7,67,1,12.8569297797167,6.1894620105262,6.1894620105262,7.08779883939985,Level 4 (16-19),11.2468185794957
-85.3474855,35.1325584,37377,July,5,480000,495000,495000,3114.37,Conv,1906,259.71,259.71,No,1984,1.1,3,3,No,N,N,N,A+,A+,A,A-,Thrasher Elementary,8,Signal Mountain Mid,8,Signal Mtn,8,66,9,4.55817525067981,1.9840816898835,3.03181502772717,3.03181502772717,Level 1 (1-5),17.4605305018691
-85.346949,35.1270768,37377,August,3,675000,675000,680000,3788.84,Conv,2450,275.51,277.55,Yes,1977,0.99,4,3,No,N,N,N,A+,A+,A,A-,Thrasher Elementary,8,Signal Mountain Mid,8,Signal Mtn,8,66,27,4.19793083350133,1.72958235426732,2.66339704800941,2.66339704800941,Level 1 (1-5),17.1498449057504
-85.165653,35.0255202,37421,September,57,508000,493000,450000,3293.68,FHA,3816,129.19,117.92,No,1960,0.56,4,2,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,Ooltewah Middle,6,Ooltewah,4,67,24,7.77990773392267,1.34727492476205,1.34727492476205,1.64827970491585,Level 5 (20 and above),2.9825817227392
-85.147822,35.04305,37421,March,175,365000,340000,340000,2038.36,Conv,2438,139.46,139.46,No,1960,0.3,4,3,No,N,Y,N,C-,B-,C-,D+,Bess T. Shepherd Elm,4,Ooltewah Middle,6,Ooltewah,4,67,58,7.18450166859463,1.16803148208001,1.91521664328781,1.16803148208001,Level 5 (20 and above),4.59814682255627
-85.2685461,35.1373696,37415,September,9,440000,425000,407000,2497.19,Conv,2812,151.14,144.74,No,1967,0.62,4,3,No,N,N,N,C-,B-,C-,D+,Alpine Crest Elem,6,Red Bank Middle,3,Red Bank High School,4,66,4,2.88156431456069,1.71792735308648,1.74994305686632,1.71792735308648,Level 4 (16-19),12.2410124870755
-85.2447821,35.0698973,37406,April,5,280000,280000,275000,2370.42,FHA,3130,89.46,87.86,No,1894,0.29,4,3,No,N,N,N,C-,B-,C-,D+,Hardy Elementary,3,Dalewood Middle,2,Hixson High,5,67,38,4.08027987683831,2.32318926732966,0.608886827747886,0.608886827747886,Level 4 (16-19),7.82927702219041
-85.1309943,35.0396315,37421,April,214,525000,437000,430000,3870.3,Conv,2252,194.05,190.94,No,2018,0.34,4,3,No,N,Y,N,C-,B-,C-,D+,Bess T. Shepherd Elm,4,Tyner Middle Academy,3,Tyner Academy,4,67,16,7.93634570893465,1.8621789006635,2.40045727056573,1.8621789006635,Level 5 (20 and above),5.71661496858347
-85.2729465,35.1113022,37415,March,1,329000,329000,329000,1734.34,Conv,1400,235,235,No,1950,0.26,3,3,No,N,N,N,C-,B-,C-,D+,Riverside Elementary,3,Red Bank Middle,3,Red Bank High School,4,67,40,3.32844499742124,0.676608930690338,0.676608930690338,0.676608930690338,Level 5 (20 and above),10.8739958641533
-85.3508675,35.0535522,37419,April,2,279000,289000,280000,1529,Conv,1051,274.98,266.41,No,1972,0.34,3,2,No,N,Y,N,C-,B-,C-,D+,Lookout Valley Elem,6,Lookout Valley Mid,5,Lookout Valley High,5,67,4,2.28129290176295,1.97501666105507,1.69091458482069,1.97501666105507,Level 4 (16-19),13.5458919907739
-85.1456255,35.0117483,37421,August,49,289900,239900,235000,1677.13,THDA,1092,219.69,215.2,No,1960,0.25,3,2,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,33,9.11772144417504,0.398669638848103,0.398669638848103,3.09332660967745,Level 5 (20 and above),3.97677563031894
-85.277057,35.006576,37407,March,48,269000,255000,255000,0,Conv,1166,218.7,218.7,No,2022,0.18,3,2,No,N,Y,Y,C-,B-,C-,D+,East Lake Elementary,2,East Lake Academy,3,Howard Academics,2,55,37,5.01631216175284,0.367878075352567,0.367878075352567,0.513156367240916,Level 5 (20 and above),5.71661496858347
-85.148528,34.989979,37421,August,90,360000,345000,345000,1425.84,Conv,1587,217.39,217.39,No,1955,0.5,3,2,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,13,10.418139504946,1.36126981561115,1.36126981561115,4.26627243434224,Level 4 (16-19),4.78455818022747
-85.334384,35.174012,37377,April,4,399000,399000,425000,1579,Conv,1676,238.07,253.58,No,1995,0,3,2,No,N,N,N,A+,A+,A,A-,Nolan Elementary,8,Signal Mountain Mid,8,Signal Mtn,8,66,6,7.14984597021883,4.24817057715418,5.74012270515411,5.74012270515411,Level 1 (1-5),19.8838781515947
-85.1486928,34.9973691,37421,Jun,37,429000,429000,425000,560.91,FHA,2212,193.94,192.13,No,2023,0.38,4,3,No,Y,N,Y,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,44,9.94404722539226,0.857813830748048,0.857813830748048,3.80944008051202,Level 5 (20 and above),4.2874612264376
-85.3981724,35.0155108,37419,May,82,750000,730000,730000,6461.71,Conv,3417,213.64,213.64,No,2006,0.33,4,4,Yes,N,N,N,C-,B-,C-,D+,Lookout Valley Elem,6,Lookout Valley Mid,5,Lookout Valley High,5,68,1,6.00109761101454,0.96172738375071,0.96172738375071,0.96172738375071,Level 4 (16-19),14.7264972560248
-85.2760146,35.0452489,37404,September,3,289900,289900,293000,990.8,Conv,1404,206.48,208.69,No,1954,0.13,4,2,No,N,Y,N,C-,B-,C-,D+,Orchard Knob Elem,2,Orchard Knob Middle,4,Howard Academics,2,67,43,2.93782478875937,0.285943726509299,0.285943726509299,0.285943726509299,Level 4 (16-19),5.65447784935974
-85.143255,34.9912199,37421,Feb,132,479000,420000,410000,3549.45,Conv,2492,168.54,164.53,No,2012,0.21,4,3,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,4,10.4564060589866,1.35621530462457,1.35621530462457,4.33061810341677,Level 4 (16-19),5.34379225324107
-85.2942278,35.0611872,37405,May,125,1400000,1195000,1000000,8723.31,Conv,3450,346.38,289.86,No,1999,0.36,3,4,Yes,N,N,N,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,30,1.46725432524985,0.714097780625155,0.51080956982978,0.51080956982978,Level 4 (16-19),8.57492245287521
-85.1848078,35.2456196,37379,Jan,2,275000,275000,265000,783,Conv,1512,181.88,175.26,No,1983,0,3,2,No,N,N,N,A-,A,B+,B+,Allen Elementary,6,Loftis Middle,7,Soddy-Daisy High,6,65,26,8.23468695699653,7.24305962280274,7.24305962280274,7.24305962280274,Level 5 (20 and above),19.5110554362523
-85.1707478,35.0437764,37421,March,2,289500,289500,310000,2130.35,Conv,2405,120.37,128.9,No,1965,0.34,4,3,No,Y,Y,N,C-,B-,C-,D+,Bess T. Shepherd Elm,4,Tyner Middle Academy,3,Tyner Academy,4,62,46,6.50865076311946,0.623218531593364,0.623218531593364,0.623218531593364,Level 5 (20 and above),3.23113019963414
-85.152558,35.235422,37379,March,3,275000,275000,285000,1539.74,Conv,1600,171.88,178.13,Yes,1999,0.58,3,2,No,N,N,N,A-,A,B+,B+,Allen Elementary,6,Loftis Middle,7,Soddy-Daisy High,6,65,11,8.19997209045299,6.84429249800986,6.84429249800986,6.84429249800986,Level 5 (20 and above),19.7596039131472
-85.1543316,34.9935111,37421,Jan,10,325000,325000,315000,1888.03,Conv,1852,175.49,170.09,No,1959,0.61,3,2,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,17,10.0702332113918,1.10943048960914,1.10943048960914,3.90778494314819,Level 4 (16-19),4.8466952994512
-85.170708,35.084157,37416,Feb,14,275000,275000,276000,2029.38,Conv,2200,125,125.45,No,1976,0.3,3,3,No,N,N,N,C-,B-,C-,D+,Lakeside Academy,2,Brown Middle,4,Central High School,4,67,4,4.13555625131122,1.67294046110374,0.388377880067499,0.388377880067499,Level 3 (11-15),6.77294599538694
-85.1727934,35.010157,37421,March,267,650000,625000,610000,4767.76,Conv,3364,185.79,181.33,No,2010,0.44,4,3,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,17,8.64041595825983,1.17115803047589,1.17115803047589,2.4918878240131,Level 4 (16-19),2.85830748429174
-85.1582688,34.9973172,37421,Jan,5,325000,325000,327500,2247.02,Conv,1496,217.25,218.92,No,2006,0,3,2,Yes,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,24,9.74557164633304,0.908973746874258,0.908973746874258,3.57989133151615,Level 4 (16-19),4.41173546488507
-85.2712332,35.0449345,37404,Jan,60,215000,199999,195000,413.95,Conv,1100,181.82,177.27,No,1906,0.1,3,2,No,N,Y,N,C-,B-,C-,D+,Orchard Knob Elem,2,Orchard Knob Middle,4,Brainerd High,2,67,46,3.1676160228838,0.0580566469973359,0.0580566469973359,0.0580566469973359,Level 4 (16-19),5.53020361091227
-85.2004903,35.2157589,37379,July,8,250000,250000,245000,696,Conv,1508,165.78,162.47,No,2018,1.06,3,2,No,N,Y,N,A-,A,B+,B+,Daisy Elementary,7,Soddy-Daisy Middle,5,Soddy-Daisy High,6,65,0,6.03663259637146,5.22154346910439,5.22154346910439,5.22154346910439,Level 4 (16-19),17.3362562634216
-85.2640794,35.1490983,37343,March,18,379000,379000,370000,1806.14,Conv,2124,178.44,174.2,Yes,1958,0.52,3,3,No,N,Y,N,C,A-,D+,C,Hixson Elementary,5,Red Bank Middle,3,Red Bank High School,4,66,1,2.90953254451806,1.44096767919686,1.43988959003295,1.43988959003295,Level 4 (16-19),11.8681897717331
-85.1676558,35.0780679,37416,May,1,270000,270000,257000,799,Conv,1560,173.08,164.74,No,1960,0.3,3,2,No,N,N,N,C-,B-,C-,D+,Lakeside Academy,2,Brown Middle,4,Central High School,4,67,5,4.56915961857193,1.52202493646781,0.769681822740151,0.769681822740151,Level 4 (16-19),6.21371192237334
-85.3310891,34.9922548,37409,March,0,485000,485000,490000,571.01,Conv,1653,293.41,296.43,No,1910,0.15,3,2,No,N,N,N,C-,B-,C-,D+,Calvin Donaldson,3,Lookout Valley Mid,5,Lookout Valley High,5,68,12,5.52763474109162,1.05736453555553,0.153262722128726,1.14103012753243,Level 4 (16-19),10.9361329833771
-85.1345016,35.0183412,37421,April,2,319000,319000,320000,1185.77,Conv,1537,207.55,208.2,No,1950,0.47,3,3,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,2,9.02760920938699,1.16879812125686,1.16879812125686,3.02645838835691,Level 4 (16-19),5.09524377634614
-85.2840947,35.1119747,37415,August,38,295000,279000,250000,1695.08,Conv,1500,186,166.67,No,1954,0.36,4,2,No,N,Y,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,21,3.3576761897617,1.12199647371623,1.12199647371623,1.12199647371623,Level 5 (20 and above),11.7439155332856
-85.3447351,35.1453256,37377,August,17,635000,599900,599900,3422.56,Conv,2687,223.26,223.26,No,1976,0.5,4,3,No,N,N,N,A+,A+,A,A-,Nolan Elementary,8,Signal Mountain Mid,8,Signal Mtn,8,66,2,5.33680088675526,2.57023705351333,3.84702357387749,3.84702357387749,Level 1 (1-5),18.7032728863438
-85.1162249,35.3825739,37373,May,183,439900,425500,419000,1671.28,Conv,1916,222.08,218.68,Yes,2000,3,3,4,No,N,N,N,A-,B+,B+,A-,North Hamilton Elem,7,Sale Creek Middle,6,Sale Creek High,6,66,12,18.3964670924003,17.1882560040945,17.1882560040945,17.1882560040945,Level 1 (1-5),19.9460152708184
-85.2873653,35.0791244,37405,September,0,775000,775000,775000,6295.68,Conv,2730,283.88,283.88,No,1930,0.71,3,3,No,N,N,N,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,18,1.75381884463332,1.62274618578311,0.831617021235601,0.831617021235601,Level 4 (16-19),13.5458919907739
-85.294551,35.0877472,37415,Feb,17,425000,425000,415000,3178.13,Conv,2342,181.47,177.2,No,1960,0.35,4,3,No,N,N,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,9,1.69335332538005,1.80254636069483,1.11547295390708,1.11547295390708,Level 5 (20 and above),12.9866579177603
-85.2746668,35.1408237,37415,July,2,350000,350000,350000,1466.8,Conv,1565,223.64,223.64,No,1940,0.19,3,2,No,N,N,N,C-,B-,C-,D+,Alpine Crest Elem,6,Red Bank Middle,3,Red Bank High School,4,66,12,3.27002759376543,2.01141496337358,2.03332873027776,2.01141496337358,Level 4 (16-19),12.2410124870755
-84.9419992,35.3043644,37336,August,2,410000,410000,410000,139.83,Conv,2000,205,205,No,2023,0.76,3,3,No,Y,N,Y,B-,A-,C,B,Snow Hill Elementary,5,Hunter Middle,8,Central High School,4,66,0,19.7198016364682,17.9185069443766,17.9185069443766,17.9185069443766,Level 2 (6-10),29.2044460351547
-85.3221544,35.0702753,37405,August,2,342000,342000,342000,2180,Conv,1396,244.99,244.99,No,2023,0.1,3,3,No,N,N,Y,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,6,0.305219635602508,0.87068461980215,0.641520210740417,0.882539823542235,Level 5 (20 and above),13.4837548715501
-85.1605161,35.251498,37379,April,7,249900,249900,255000,1366.21,Conv,1224,204.17,208.33,No,1979,0.5,3,2,No,N,N,N,A-,A,B+,B+,Daisy Elementary,7,Soddy-Daisy Middle,5,Soddy-Daisy High,6,65,2,9.03107369482754,7.80794509749443,7.80794509749443,7.80794509749443,Level 5 (20 and above),21.9344030859779
-85.150807,35.279653,37379,March,1,549900,549900,560000,3339.57,Conv,2993,183.73,187.1,No,2017,0.37,4,3,Yes,N,N,N,A-,A,B+,B+,Soddy Elementary,6,Soddy-Daisy Middle,5,Soddy-Daisy High,6,65,3,11.0432929467719,9.82383600179451,9.82383600179451,9.82383600179451,Level 5 (20 and above),22.6800485166627
-85.2638805,35.016089,37404,Jun,1,300000,300000,325000,1851.57,FHA,2066,145.21,157.31,No,1928,0.3,3,2,No,N,N,N,C-,B-,C-,D+,East Ridge Elem,3,East Ridge Middle,3,East Ridge High,3,67,13,4.86034874723212,0.677268065576567,0.775626881714526,1.494363548108,Level 4 (16-19),4.59814682255627
-85.3029129,35.0962135,37415,August,17,495000,474900,474900,3006.96,Conv,2080,228.32,228.32,No,2018,0.16,3,3,Yes,N,Y,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,36,1.8844636114568,1.57785481392321,1.41888615625763,1.41888615625763,Level 4 (16-19),13.98085182534
-85.155717,35.2959009,37379,July,3,179900,179900,184500,540.92,VA,1188,151.43,155.3,No,2007,0.79,3,2,No,N,Y,N,A-,A,B+,B+,Soddy Elementary,6,Soddy-Daisy Middle,5,Soddy-Daisy High,6,65,8,12.0178648630602,10.8711924367197,10.8711924367197,10.8711924367197,Level 5 (20 and above),23.549968185795
-85.0999386,35.0044724,37421,April,17,765000,765000,759500,3446.14,Conv,4296,178.07,176.79,Yes,1999,0.42,5,4,Yes,N,N,N,C-,B-,C-,D+,Westview Elementary,8,East Hamilton,7,East Hamilton,7,67,13,10.930656776362,2.97068808890766,2.97068808890766,4.84952935360335,Level 3 (11-15),7.70500278374294
-85.2850047,35.1232438,37415,March,1,349000,349000,349000,2416.26,Conv,2800,124.64,124.64,Yes,1960,0,4,3,No,N,N,N,C-,B-,C-,D+,Alpine Crest Elem,6,Red Bank Middle,3,Red Bank High School,4,66,49,3.78605830257044,1.73065305270688,1.73065305270688,1.73065305270688,Level 4 (16-19),11.9303268909568
